"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2754997,"November 12, 2023",Georgia,Augusta,"1931 Murphy Rd",1,0,0,0,0,N/A
2753565,"November 12, 2023",Texas,Pearland,"1014 N Main St",1,4,0,0,1,N/A
2752761,"November 10, 2023",Texas,Pearland,"12300 block of Shadow Creek Pkwy",1,0,0,0,0,N/A
2750673,"November 8, 2023",Kentucky,Shepherdsville,"213 Bentwood Dr",2,0,0,0,1,N/A
2749396,"November 6, 2023",Arkansas,Texarkana,"2501 Glendale Ave",2,0,1,0,0,N/A
2748969,"November 5, 2023",Pennsylvania,York,"50 block of W Market St",1,0,0,0,0,N/A
2748872,"November 5, 2023",Florida,Miami,"8100 block of NW 21st Ave",1,0,0,0,1,N/A
2746785,"November 3, 2023",Ohio,Cincinnati,"Jones St and Wade St",1,5,0,0,0,N/A
2749713,"November 3, 2023",California,Cedarville,"418 Washington St",1,0,0,0,0,N/A
2747100,"October 31, 2023","South Carolina",Ridgeland,"75 Shadetree St",1,0,0,0,0,N/A
2744317,"October 28, 2023",Louisiana,Carencro,"237 Prejean Rd",1,0,0,0,0,N/A
2740298,"October 26, 2023",Louisiana,"Baton Rouge","4841 Kennesaw Dr",1,0,0,0,0,N/A
2737345,"October 24, 2023",Michigan,Lansing,"3000 Dunckel Rd",1,0,0,0,0,N/A
2737542,"October 23, 2023",Louisiana,"New Orleans","3100 Rue Parc Fontaine",1,0,0,0,0,N/A
2737306,"October 23, 2023",Oklahoma,Roland,"Loop W and Saskatchewan St",1,1,0,0,1,N/A
2735595,"October 22, 2023",Ohio,Youngstown,"300 block of Marmion Ave",1,0,0,0,0,N/A
2735009,"October 21, 2023","North Carolina",Stanley,"220 Brentwood Ln",1,0,1,0,0,N/A
2734988,"October 20, 2023",Pennsylvania,Holtwood,"917 River Rd",1,0,0,0,0,N/A
2732274,"October 16, 2023",California,Bakersfield,"1700 block of S M St",2,0,1,0,0,N/A
2732184,"October 16, 2023",Georgia,Atlanta,"3120 Briarcliff Rd",2,0,1,0,0,N/A
2731816,"October 15, 2023",Minnesota,Welcome,"1300 block of 130th Ave",1,0,0,0,0,N/A
2730351,"October 14, 2023",Kansas,Topeka,"435 NE Grattan St",1,0,0,0,0,N/A
2727643,"October 9, 2023",Mississippi,Forest,"Wash Dr",2,0,0,0,1,N/A
2726845,"October 6, 2023",Kansas,Louisburg,"907 Rockville Ter",1,0,1,0,0,N/A
2725658,"October 6, 2023",Louisiana,Jonesboro,"635 Old Winnfield Rd",1,0,0,0,1,N/A
2721021,"October 1, 2023","South Carolina",Beaufort,"325 Ambrose Run",1,2,0,1,1,N/A
2721832,"October 1, 2023",Georgia,Columbus,"Toney Dr and Bowie Dr",1,0,0,0,0,N/A
3418536,"September 30, 2023",Kentucky,Paintsville,N/A,1,0,0,0,0,N/A
2718237,"September 28, 2023",Ohio,Cleveland,"3500 block of W 66th St",1,1,0,0,4,N/A
2718792,"September 28, 2023",Washington,"Deer Park","1400 block of Eloika Lake Rd E",1,0,0,0,0,N/A
2716746,"September 27, 2023",Florida,Jacksonville,"104 King St",1,2,0,0,0,N/A
2717505,"September 27, 2023","South Carolina",Lugoff,"7 Sherwood Ct",1,0,0,0,0,N/A
2716018,"September 25, 2023",Florida,"Miami (North Miami)","14050 NW 5th Pl",1,0,0,0,0,N/A
2716889,"September 25, 2023",Texas,Granbury,"2900 block of Inwood Trl",1,0,0,0,0,N/A
2716232,"September 24, 2023",Missouri,Columbia,"Leeway Dr and Blue Ridge Rd",1,0,0,0,1,N/A
2714935,"September 24, 2023",Texas,Dallas,"4700 block of Hay St",1,1,0,0,0,N/A
2714319,"September 23, 2023",Florida,Jacksonville,"8846 A C Skinner Pkwy",3,1,0,0,0,N/A
2713442,"September 22, 2023",California,Vallejo,"400 block of Alhambra Ave",1,0,0,0,0,N/A
2709752,"September 18, 2023",Georgia,Columbus,"3390 N Lumpkin Rd",1,1,0,0,1,N/A
2709153,"September 17, 2023",Illinois,Romeoville,"512 Concord Ave",5,0,1,0,0,N/A
2708236,"September 15, 2023",Illinois,"South Beloit","200 block of Townline Ave",1,0,0,0,1,N/A
2704428,"September 9, 2023","West Virginia","Gallipolis Ferry","Salt Creek Rd",1,0,0,0,0,N/A
2701415,"September 7, 2023",Kentucky,Corbin,"75 Martins Dr",1,0,0,0,0,N/A
2701936,"September 6, 2023",Arizona,"Sierra Vista","400 block of Lenzner Ave",1,0,1,0,0,N/A
2701026,"September 6, 2023","New Mexico",Albuquerque,"Avenida Cesar Chavez SE and University Blvd SE",1,1,0,0,4,N/A
2701439,"September 6, 2023",Florida,Tallahassee,"3148 Dick Wilson Blvd",1,0,0,0,0,N/A
2700774,"September 5, 2023",Georgia,Marietta,"1631 White Cir NW",1,0,0,0,1,N/A
2699184,"September 4, 2023",Alabama,Marion,"Magnolia St",0,1,1,0,0,N/A
2699690,"September 4, 2023",Georgia,Lithonia,"1801 Rock Chapel Rd",1,0,0,0,0,N/A
2698647,"September 3, 2023",Florida,"Palm Coast","2 Ranwood Ln",1,0,0,0,1,N/A
2696508,"August 31, 2023","North Carolina",Statesville,"100 block of Fort Dobbs Rd",1,0,0,0,0,N/A
2694938,"August 30, 2023",Indiana,Gary,"2400 block of Fillmore St",1,0,0,0,0,N/A
2695116,"August 30, 2023",Georgia,Atlanta,"2909 Campbellton Rd SW",1,2,0,0,2,N/A
2694681,"August 29, 2023",Florida,Orlando,"1141 Poppy Ave",2,1,0,0,5,N/A
2693825,"August 28, 2023",Texas,Allen,"1211 Aberdeen Dr",3,0,1,0,0,N/A
2693375,"August 27, 2023",Tennessee,Rockwood,"100 block of Airport Rd",1,0,0,0,1,N/A
2692267,"August 27, 2023",Florida,"Lake Wales",N/A,2,0,1,0,0,N/A
2691312,"August 26, 2023",Ohio,Akron,"1000 block of Edmeyer Ct",1,0,0,0,0,N/A
2690239,"August 24, 2023",Ohio,Hartville,"13305 Carnation Ave NW",4,0,1,0,0,N/A
2687183,"August 21, 2023",Texas,Lubbock,"2706 46th St",2,0,1,0,0,N/A
2687465,"August 20, 2023","New Mexico",Roswell,"3000 block of W 8th St",1,0,0,0,0,N/A
2686010,"August 20, 2023",Indiana,Indianapolis,"3710 E Market St",1,0,0,0,0,N/A
2685853,"August 19, 2023",Michigan,Detroit,"15700 block of Ward Ave",1,0,0,0,0,N/A
2685356,"August 18, 2023",Maryland,Towson,"1012 Kenilworth Dr",2,0,1,0,0,N/A
2683213,"August 16, 2023",Oklahoma,"Oklahoma City","7405 NW 5th Terrace",4,0,1,0,0,N/A
2681798,"August 15, 2023",Illinois,Chicago,"3100 block of W Flournoy St",1,0,0,0,0,N/A
2680990,"August 14, 2023",Massachusetts,Springfield,"174 Berkshire Ave",2,1,1,0,0,N/A
2681264,"August 14, 2023",Florida,Jacksonville,"5500 block of S Shady Pine St",1,0,0,0,0,N/A
2679857,"August 13, 2023","New Mexico",Albuquerque,"2717 Paseo del Canto Dr SW",1,0,0,0,5,N/A
2676611,"August 9, 2023",California,Danville,"181 Larkwood Cir",2,0,1,0,0,N/A
2677432,"August 9, 2023",Kentucky,"Laurel (county)",N/A,1,0,0,0,0,N/A
2676391,"August 9, 2023",Virginia,Franklin,"300 block of Artis St",1,1,0,0,1,N/A
2675406,"August 8, 2023",Indiana,"South Bend","800 block of Amhurst Ave",1,0,0,0,0,N/A
2677229,"August 8, 2023",Minnesota,Hinckley,"500 block of 1st St SW",1,0,0,0,0,N/A
2692299,"August 8, 2023",Mississippi,Belzoni,N/A,1,0,0,0,1,N/A
2674125,"August 7, 2023",Missouri,"Saint Louis (Berkeley)","6698 Amora Ave",1,0,0,0,0,N/A
2675455,"August 7, 2023",Illinois,Belleville,"50 block of S 88th St",1,0,0,0,0,N/A
2673013,"August 5, 2023",Illinois,Chicago,"3500 block of N Long Ave",1,0,0,1,1,N/A
2672898,"August 5, 2023","New York","Granite Springs","54 Granite Springs Rd",1,0,1,0,0,N/A
2672510,"August 5, 2023",Louisiana,Lafayette,"106 S General Marshall St",1,4,0,1,1,N/A
2672239,"August 4, 2023",Alabama,Moulton,"200 block of Main St",1,0,0,0,1,N/A
2668991,"July 31, 2023",Arkansas,Lutherville,N/A,1,1,0,0,0,N/A
2667806,"July 30, 2023",Alaska,"Mountain Village",N/A,1,0,0,0,0,N/A
2667403,"July 30, 2023",Alabama,Prattville,N/A,1,0,0,0,0,N/A
2667635,"July 30, 2023",Tennessee,Nashville,"3400 block of Meadowlake Terrace",1,0,0,0,0,N/A
2666428,"July 27, 2023",Indiana,Lafayette,"107 Kinkaid Dr",1,0,1,0,0,N/A
2664700,"July 27, 2023",Pennsylvania,Philadelphia,"1626 N 29th St",1,0,0,0,0,N/A
2664480,"July 26, 2023",Alabama,Wetumpka,N/A,1,0,0,0,0,N/A
2679146,"July 26, 2023",Illinois,"Rock Island","1700 block of 20 1/2 Ave",1,0,0,0,0,N/A
2663767,"July 25, 2023","North Carolina",Fayetteville,"3300 block of Mercedes Dr",1,0,0,0,1,N/A
2662538,"July 24, 2023",Wisconsin,Milwaukee,"6412 N 76th St",1,0,0,0,1,N/A
2661975,"July 24, 2023","West Virginia",Clarksburg,"724 Wilsonburg Rd",1,0,1,0,0,N/A
2658882,"July 20, 2023",Pennsylvania,"Morrisville (Yardley)","532 Heritage Oak Dr",1,0,1,0,0,N/A
2659174,"July 20, 2023",Louisiana,"New Orleans","7001 Martin Dr",1,0,0,0,0,N/A
2659085,"July 20, 2023",Oklahoma,"Claremore (Verdigris)","10785 E Dogwood Ct",3,0,1,0,0,N/A
2656519,"July 17, 2023",California,Fallbrook,"1105 S Stagecoach Ln",1,0,0,0,0,N/A
2653706,"July 14, 2023",Kansas,Topeka,"1037 SW Garfield Ave",1,0,0,0,1,N/A
2651418,"July 12, 2023",California,Modesto,"3733 Havenhurst Ct",1,0,1,0,0,N/A
2650087,"July 10, 2023",Ohio,Cincinnati,"6000 block of Plainfield Rd",1,1,0,0,3,N/A
2648657,"July 9, 2023",Nevada,"Las Vegas","5370 E Craig Rd",1,0,0,0,0,N/A
2648280,"July 8, 2023",Illinois,"Franklin Park","2800 block of Elder Ln",1,0,0,0,1,N/A
2646965,"July 7, 2023",Texas,Houston,"2205 Hayes Rd",1,0,0,0,0,N/A
2649946,"July 6, 2023",Georgia,Atlanta,N/A,1,0,0,0,1,N/A
2644622,"July 5, 2023",Indiana,"Indianapolis (Cumberland)","600 block of Woodlark Dr",1,0,0,0,0,N/A
2644003,"July 5, 2023","North Carolina",Durham,"400 block of N Guthrie Ave",1,1,0,0,1,N/A
2644008,"July 4, 2023","North Carolina","New Bern","1000 block of Lagrange St",1,1,0,0,2,N/A
2643666,"July 4, 2023",Florida,Tampa,"Courtney Campbell Causeway",1,1,0,0,0,N/A
2642829,"July 3, 2023",Illinois,Belleville,"1800 block of Roosevelt Ave",1,0,0,0,2,N/A
2642785,"July 3, 2023",Missouri,"Saint Ann","4116 Jane Ave",3,1,1,0,0,N/A
2641997,"July 2, 2023",Texas,Dallas,"8000 block of Rothington Rd",1,0,0,0,0,N/A
2639419,"June 30, 2023",Alabama,Birmingham,"2615 Tempest Dr SW",1,0,0,0,0,N/A
2638533,"June 29, 2023","South Carolina",Summerville,"Barberry St",1,0,0,0,0,N/A
2639308,"June 29, 2023",Texas,Houston,"3500 block of Ozark St",1,0,0,0,0,N/A
2652800,"June 27, 2023",Ohio,Tiffin,"Sandusky St",1,0,0,0,1,N/A
2635956,"June 26, 2023","South Carolina",Columbia,"1200 block of Rabon Pond Dr",1,0,0,0,0,N/A
2636541,"June 26, 2023",Oklahoma,Muskogee,"2827 Suroya St",2,0,1,0,0,N/A
2631366,"June 20, 2023",Tennessee,Memphis,"3357 W Winchester Pl",1,0,0,0,1,N/A
2630184,"June 19, 2023",Kentucky,Mckee,"Coal Rd",1,0,0,0,0,N/A
2629127,"June 18, 2023",Ohio,Dayton,"1800 block of Fieldstone Dr",1,0,1,0,0,N/A
2628697,"June 18, 2023",Michigan,Muskegon,"2518 Odawa Trl",1,2,1,0,0,N/A
2627649,"June 17, 2023",Virginia,Petersburg,"200 block of Juniper Rd",1,0,0,0,0,N/A
2627910,"June 16, 2023",Alabama,Evergreen,"Boone Ct",2,0,0,0,1,N/A
2627186,"June 16, 2023",Iowa,Lohrville,"500 Maple St",1,0,0,0,0,N/A
2625892,"June 15, 2023",Ohio,"New Richmond","1965 Laurel Lindale Rd",3,1,0,0,1,N/A
2626402,"June 15, 2023",Tennessee,Sequatchie,"246 Pine St",5,1,1,0,0,N/A
2626288,"June 14, 2023","New Jersey",Trenton,"1300 block of Princeton Ave",1,0,0,0,0,N/A
2622674,"June 11, 2023",Michigan,Howell,"1902 Oak Squire Ln",1,0,0,0,0,N/A
2618310,"June 3, 2023",Georgia,"Atlanta (East Point)","E Washington Ave",1,0,0,0,0,N/A
2615598,"June 3, 2023",Tennessee,Collierville,"712 W Poplar Ave",1,0,0,0,0,N/A
2615832,"June 3, 2023",Wisconsin,Milwaukee,"1960 W Atkinson Ave",1,0,0,0,1,N/A
2615573,"June 3, 2023","New Hampshire",Franklin,"124 Elkins St",2,1,1,0,0,N/A
2613908,"June 1, 2023",Missouri,"Saint Louis","3100 block of Brantner Pl",1,0,0,0,0,N/A
2613423,"May 31, 2023",Illinois,"River Grove","2400 block of West St",1,0,0,0,0,N/A
2613339,"May 30, 2023",Tennessee,Nashville,"Dickerson Pike and Douglas Ave",1,2,0,0,4,N/A
2612967,"May 30, 2023",Pennsylvania,Lebanon,"400 block of N 5th St",3,1,0,0,3,N/A
2611541,"May 29, 2023",Georgia,Grovetown,"4105 Sterlington Dr",1,0,0,0,0,N/A
2669900,"May 29, 2023",Arkansas,"Hot Springs National Park (Hot Springs)","200 Springwood Rd",1,0,0,0,1,N/A
2611443,"May 28, 2023",Florida,"Saint Petersburg","4644 15th Ave S",1,0,0,0,1,N/A
2609673,"May 27, 2023",Florida,"Pompano Beach","4020 NE 5th Ave",1,0,0,0,0,N/A
2609099,"May 26, 2023","South Carolina",Dillon,"Mt Calvary Road",1,0,0,0,0,N/A
2608769,"May 25, 2023",Illinois,Matteson,"800 block of Campus Ave",1,1,0,0,1,N/A
2606205,"May 23, 2023",Texas,Texarkana,"563 Lemon Acre",4,0,0,0,1,N/A
2603082,"May 19, 2023",Michigan,"Grand Rapids (Kentwood)","2700 Mariner Dr SE",1,0,0,0,0,N/A
2602098,"May 16, 2023",Idaho,Wallace,"152 King St",1,0,1,0,0,N/A
2598115,"May 14, 2023",Tennessee,Memphis,"52 E Biscayne Rd",1,0,0,0,0,N/A
2598474,"May 14, 2023","District of Columbia",Washington,"3700 block of Hayes St NE",1,0,0,0,3,N/A
2596883,"May 12, 2023",Indiana,Indianapolis,"1355 N Kealing Ave",1,0,0,0,0,N/A
2591763,"May 8, 2023",Texas,"San Antonio","100 block of Future Dr",1,0,0,0,3,N/A
2590046,"May 6, 2023",Texas,Allen,"820 W Stacy Rd",8,7,1,0,0,N/A
2589202,"May 4, 2023",Florida,"Fort Lauderdale (Dania Beach)","800 Stirling Rd",1,1,1,0,0,N/A
2588200,"May 3, 2023","New Jersey",Newark,"363 Johnson Ave",2,1,1,0,0,N/A
2588527,"May 3, 2023",Kansas,"Kansas City","3100 block of Greeley Ave",1,0,0,0,2,N/A
2587288,"May 2, 2023",Florida,"Lake Wales","614 Dawnlight Dr",4,0,1,0,0,N/A
2586912,"May 1, 2023",Virginia,Lynchburg,"1500 block of Floyd St",1,0,0,0,0,N/A
2585330,"April 30, 2023",Louisiana,"Westwego (Avondale)","100 block of Helen Dr",1,0,0,0,0,N/A
2584064,"April 28, 2023",Texas,Cleveland,"171 Walter Dr",5,0,0,0,1,N/A
2587345,"April 27, 2023",Florida,Ocala,N/A,1,0,0,0,0,N/A
2582578,"April 27, 2023",Texas,"San Antonio","9900 block of Kents Store",1,0,0,0,0,N/A
2582593,"April 26, 2023",Georgia,Lagrange,"1200 Whitesville Rd",1,0,0,0,0,N/A
2583511,"April 26, 2023",California,Salinas,N/A,1,0,0,0,0,N/A
2580882,"April 24, 2023","North Carolina",Lumberton,"NC-211 and Singletary Church Rd",1,0,0,0,0,N/A
2578641,"April 22, 2023",Illinois,Chicago,"8812 S Euclid",1,0,0,0,0,N/A
2579517,"April 22, 2023",Texas,"Wichita Falls","2800 block of Featherston Ave",1,0,0,0,1,N/A
2578304,"April 21, 2023",Washington,"Seattle (Tukwila)","12059 46th Ave S",1,0,0,0,0,N/A
2577910,"April 20, 2023",Indiana,"South Bend","600 block of Johnson St",1,0,0,0,1,N/A
2578015,"April 20, 2023",Louisiana,"Ville Platte","933 N Reed St",1,0,0,0,0,N/A
2575910,"April 17, 2023",Arkansas,"Hot Springs National Park (Hot Springs)","127 Carson St",1,1,0,0,1,N/A
2573624,"April 16, 2023",Indiana,Indianapolis,"10223 John Jay Dr",1,0,0,0,0,N/A
2571903,"April 14, 2023","North Carolina",Charlotte,"2500 block of O'Hara Dr",1,0,0,0,1,N/A
2571478,"April 12, 2023",Texas,"San Antonio","2167 NE I-410 Loop",1,0,0,1,2,N/A
2569743,"April 11, 2023","North Carolina","Winston Salem (Winston-salem)","3140 Brookhill Dr",3,0,1,0,0,N/A
2567519,"April 9, 2023",Florida,Orlando,"614 Grand St",3,0,1,0,0,N/A
2567849,"April 8, 2023","North Carolina",Fairmont,"Powell St",1,0,0,0,0,N/A
2567607,"April 8, 2023",California,Milpitas,"I-880 and Dixon Landing Rd",1,0,0,0,3,N/A
2566661,"April 7, 2023",Michigan,Muskegon,"Madison St and E Isabella Ave",1,0,0,0,1,N/A
2566582,"April 6, 2023",Virginia,"Newport News","1200 block of 26th St",1,0,0,0,0,N/A
2566147,"April 6, 2023",Illinois,"Calumet City","200 block of Paxton Ave",1,0,0,0,0,N/A
2565269,"April 5, 2023",Missouri,"Kansas City","4500 block of Agnes Ave",1,0,0,0,0,N/A
2564007,"April 4, 2023",Texas,Arlington,"5300 block of Pocassett Dr",1,0,0,0,0,N/A
2563734,"April 3, 2023",Virginia,Portsmouth,"2500 block of Ash St",1,0,0,0,0,N/A
2560748,"March 30, 2023",Ohio,Hamilton,"900 block of Park Ave",1,0,0,0,0,N/A
2558092,"March 28, 2023",Alaska,Anchorage,"3074 Mountain View Dr",1,0,1,0,0,N/A
2557515,"March 28, 2023",Indiana,Lafayette,"2905 Westchester Ln W",1,0,0,0,0,N/A
2555459,"March 27, 2023",Tennessee,Nashville,"33 Burton Hills Blvd",6,0,1,0,0,N/A
2555529,"March 25, 2023",Alabama,Selma,"11 Dallas Ave",1,1,0,0,0,N/A
2551678,"March 21, 2023","South Carolina",Sumter,"190 Whitetail Cir",4,0,1,0,0,N/A
2551737,"March 21, 2023",Arizona,Phoenix,"8640 S 16th Pl",2,0,1,0,0,N/A
2550174,"March 20, 2023",Texas,"San Antonio","13121 NW Military Hwy",2,0,1,0,0,N/A
2549098,"March 17, 2023",Arizona,Tempe,"48th St and Broadway Rd",1,2,0,0,4,N/A
2548525,"March 16, 2023",Louisiana,"Baton Rouge","5600 block of Crestway Ave",1,0,0,1,1,N/A
2986063,"March 15, 2023",Alabama,"Phil Campbell",N/A,1,0,0,0,0,N/A
2545716,"March 14, 2023",Georgia,Griffin,"615 Northside Dr",1,0,0,0,1,N/A
2544687,"March 12, 2023",Texas,Houston,"9955 Bammel North Houston Rd",1,0,0,0,0,N/A
2735757,"March 12, 2023",Washington,Washougal,"SE Wooding Rd",2,0,0,0,1,N/A
2543932,"March 11, 2023",Ohio,Cleveland,"3191 W 30th St",1,0,0,0,2,N/A
2543759,"March 11, 2023",Texas,Dallas,"6400 block of Royal Ln",1,1,0,0,1,N/A
2543396,"March 9, 2023",Florida,Kissimmee,"2117 The Oaks Blvd",1,0,0,0,1,N/A
2541619,"March 7, 2023",Nevada,"Las Vegas","5390 Boulder Hwy",1,1,0,0,1,N/A
2540236,"March 6, 2023",Georgia,Milledgeville,"200 block of Harrisburg Rd",1,0,0,0,4,N/A
2539582,"March 5, 2023",Illinois,Bolingbrook,"123 Lee Lane",3,1,0,0,1,N/A
2539682,"March 4, 2023",Alabama,Russellville,"Gravel Hill Rd",1,0,0,0,0,N/A
2538105,"March 2, 2023",Georgia,Macon,N/A,1,0,0,0,0,N/A
2537328,"March 1, 2023",Florida,Miami,"2669 S Bayshore Dr",1,0,1,0,0,N/A
2727836,"February 26, 2023",Arizona,Lukachukai,N/A,2,0,0,0,1,N/A
2534832,"February 26, 2023",Tennessee,Antioch,"Bell Rd",1,0,0,0,0,N/A
2531512,"February 22, 2023",Florida,Orlando,"6100 block of Hialeah St",3,2,0,0,1,N/A
2532028,"February 22, 2023",Louisiana,Raceland,"2000 block of LA-182",1,0,0,0,0,N/A
2530914,"February 21, 2023",Wisconsin,Milwaukee,"900 block of S 29th St",1,0,0,0,0,N/A
2531870,"February 21, 2023",Pennsylvania,Allentown,"600 block of N Front St",1,0,0,0,0,N/A
2530778,"February 20, 2023",Mississippi,"Calhoun City","County Road 361",1,0,0,0,0,N/A
2529381,"February 19, 2023",Illinois,Chicago,"I-57 and W 111th St",3,3,0,0,1,N/A
2526119,"February 15, 2023",Pennsylvania,"Pittsburgh (Swissvale)","7800 block of Sailor Pl",2,0,0,0,1,N/A
2526586,"February 15, 2023",Florida,Deland,"2440 Nectarine Rd",1,0,0,0,0,N/A
2525563,"February 14, 2023",Tennessee,Sweetwater,"600 block of Hawkins Rd",1,2,1,1,4,N/A
2526757,"February 14, 2023",Connecticut,Brooklyn,"3 Quebec Sq",2,0,1,0,0,N/A
2520474,"February 7, 2023","North Carolina",Fayetteville,"1100 block of Bunce Road",3,0,0,0,0,N/A
2521751,"February 7, 2023",Indiana,Portage,"100 block of Coral Ave",1,0,0,0,0,N/A
2519152,"February 5, 2023",California,Olivehurst,"5700 block of Alicia Ave",1,0,0,1,1,N/A
2517432,"February 3, 2023",Texas,Wharton,N/A,1,0,0,0,0,N/A
2517337,"February 2, 2023",Georgia,Clarkston,"6601 Old Singleton Ln",2,0,0,0,1,N/A
2516747,"February 1, 2023",Tennessee,Memphis,"4670 Chancellor Cove",1,0,0,0,1,N/A
2605383,"January 29, 2023",Tennessee,Luttrell,"380 Clinch Valley Rd",4,0,1,0,0,N/A
2506527,"January 19, 2023",Louisiana,Jennings,"Gallup St",1,0,0,0,0,N/A
2506021,"January 19, 2023",Tennessee,Murfreesboro,"2435 Cason Ln",2,0,1,0,0,N/A
2505413,"January 18, 2023",Indiana,"Fort Wayne","1130 Skyline Pass",1,0,1,0,0,N/A
2504650,"January 16, 2023",Alabama,Camden,"Co Rd 65",1,0,0,0,1,N/A
2503792,"January 16, 2023","New York",Syracuse,"Oakwood Ave and Martin Luther King E",1,1,0,0,3,N/A
2503345,"January 16, 2023",California,Goshen,"Harvest Ave and Rd 68",6,0,0,0,2,N/A
2503142,"January 15, 2023",Texas,Dallas,"3303 Southern Oaks Blvd",1,0,0,0,1,N/A
2499182,"January 9, 2023",Mississippi,Jonestown,"325 Coldwater River Rd",2,0,0,0,1,N/A
2497502,"January 7, 2023","North Carolina","High Point","2734 Mossy Meadow Dr",4,0,1,0,0,N/A
2497720,"January 7, 2023",Michigan,Fennville,"1101 54th St",3,0,1,0,0,N/A
2495648,"January 4, 2023",Utah,"Cedar City (Enoch)","4923 N Albert Dr",7,0,1,0,0,N/A
2496330,"January 4, 2023",Colorado,Florissant,"125 Costello Ave",1,0,1,0,0,N/A
2495059,"January 4, 2023",Virginia,Dumfries,"17900 block of Milroy Dr",1,4,0,0,1,N/A
2494486,"January 2, 2023",Texas,Spring,"1803 Vernal Glen Circle",1,0,1,0,0,N/A
2492895,"January 1, 2023",Illinois,Chicago,"9400 block of S Wallace St",1,0,0,0,0,N/A
2493027,"January 1, 2023",Texas,"Corpus Christi","6602 Everhart Rd",1,0,0,0,2,N/A
2492705,"January 1, 2023","North Carolina",Charlotte,"900 block of Moretz Ave",1,0,0,0,0,N/A
2492990,"December 31, 2022",Louisiana,Shreveport,"Morningside Dr and Fairy Ave",1,1,0,0,0,N/A
2491046,"December 30, 2022",Florida,"Ponte Vedra","101 Bucktail Ave",1,0,1,0,0,N/A
2491132,"December 30, 2022",Virginia,Hopewell,"2300 block of Freeman St",1,0,0,0,2,N/A
2491434,"December 30, 2022",Maryland,Baltimore,"2100 block of Presbury St",1,0,0,0,1,N/A
2490677,"December 29, 2022",Tennessee,Cleveland,"Michigan Ave",1,0,0,0,0,N/A
2489451,"December 27, 2022",Pennsylvania,Allentown,"600 block of N Front St",1,0,0,0,0,N/A
2488004,"December 24, 2022",Missouri,"Kansas City","7800 block of James A Reed Rd",1,0,0,0,0,N/A
2484522,"December 19, 2022","South Carolina",Hopkins,"1000 block of Weston Rd",1,0,0,0,0,N/A
2482946,"December 13, 2022","North Carolina",Gastonia,"107 Cindy Ln",1,0,0,0,0,N/A
2476631,"December 7, 2022",Washington,Vancouver,"15201 NW 4th Pl",1,1,1,0,0,N/A
2473638,"December 3, 2022",Kentucky,Louisville,"4500 E Pages Lane",3,0,1,0,0,N/A
2473669,"December 3, 2022",Colorado,"Fort Collins","3513 Stratton Dr",2,0,1,0,0,N/A
2789466,"December 3, 2022",Texas,Houston,"4905 Denmark St",1,0,0,0,0,N/A
2475423,"December 3, 2022","North Carolina",Henderson,"67 Hoyle Ln",1,0,0,0,1,N/A
2472809,"December 1, 2022",Pennsylvania,Pittsburgh,"1500 Lincoln Ave",2,0,0,0,2,N/A
2469733,"November 28, 2022",Kansas,"Kansas City","3600 block of N 123rd St",1,0,0,0,0,N/A
2570712,"November 27, 2022",Texas,Pasadena,"2300 block of Red Bluff Rd",1,0,0,0,0,N/A
2470805,"November 24, 2022","West Virginia","Pocahontas (county)",N/A,1,0,0,0,0,N/A
2466489,"November 23, 2022",Louisiana,"New Orleans","3200 block of 2nd St",1,0,0,0,0,N/A
2464247,"November 20, 2022",Wisconsin,Berlin,N/A,1,0,0,0,0,N/A
2470982,"November 20, 2022",Illinois,Rockford,N/A,1,0,0,0,1,N/A
2462457,"November 18, 2022",Virginia,Richmond,"4275 Laurel Oak Rd",4,0,0,0,1,N/A
2461655,"November 17, 2022",Utah,"Salt Lake City (Taylorsville)","1680 W Thornhill Dr",1,0,0,0,0,N/A
2462388,"November 15, 2022",Maryland,Hagerstown,"431 Dual Hwy",2,0,0,0,1,N/A
2459644,"November 14, 2022",Indiana,Muncie,"1523 S Burlington Dr",1,0,0,0,0,N/A
2460393,"November 14, 2022",Oklahoma,Sawyer,OK-147,1,1,1,0,0,N/A
2458830,"November 13, 2022",Michigan,"Mount Pleasant","7321 E Remus Rd",2,1,1,0,0,N/A
2457463,"November 10, 2022",Florida,Miami,"665 Ives Dairy Rd",1,0,0,0,0,N/A
2459737,"November 9, 2022",Indiana,Vincennes,N/A,1,0,0,0,0,N/A
2456512,"November 9, 2022",California,Merced,"Q St and W 12th St",1,0,0,0,1,N/A
2454256,"November 5, 2022",Georgia,Calhoun,"Neal St",1,0,0,0,0,N/A
2593664,"November 5, 2022",Alabama,Huntsville,"Mount Vernon Rd",1,0,0,0,0,N/A
2452673,"November 4, 2022",Florida,Orlando,"10145 Myers Dr",4,1,0,1,1,N/A
2452904,"November 4, 2022",Tennessee,Memphis,"1415 Breedlove St",1,2,0,0,1,N/A
2451722,"November 2, 2022","North Carolina",Charlotte,"1900 Charleston Pl",1,0,0,0,0,N/A
2449307,"October 31, 2022",Michigan,Saginaw,"2780 Williamson Rd",1,0,0,0,0,N/A
2451395,"October 29, 2022",Florida,Holiday,US-19,1,0,0,0,1,N/A
2447217,"October 27, 2022",Oklahoma,"Broken Arrow","425 S Hickory Ave",7,0,1,0,0,N/A
